seq,dinov2,siglip,weakmetric,dinov2_pct,siglip_pct,weakmetric_pct,ensemble_pct,video,camera,start_frame,end_frame,n_dets,avg_conf
7362,0.46031880378723145,0.548628032207489,0.5344662070274353,0.19863013698630136,0.3013698630136986,0.4041095890410959,0.30136986301369867,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,6217,6516,300,0.922594
563,0.47471973299980164,0.5437628030776978,0.5279089212417603,0.2671232876712329,0.2465753424657534,0.3835616438356164,0.2990867579908676,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,8368,8649,282,0.874873
1857,0.4390323758125305,0.48063671588897705,0.6009805798530579,0.15753424657534246,0.04794520547945205,0.6917808219178082,0.2990867579908676,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,26702,27001,300,0.856477
899,0.5978708267211914,0.516427218914032,0.3724061846733093,0.6986301369863014,0.1095890410958904,0.07534246575342465,0.2945205479452055,vlincs_MS01_MC0001_MCAM03_2024-03-Tc6,MCAM03,21911,22210,300,0.817064
7190,0.5618313550949097,0.4674849212169647,0.47485169768333435,0.5547945205479452,0.03424657534246575,0.2328767123287671,0.273972602739726,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,8731,8770,40,0.923861
424,0.5112841129302979,0.571810781955719,0.23114794492721558,0.3972602739726027,0.3972602739726027,0.0136986301369863,0.2694063926940639,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,25897,26120,213,0.763054
7231,0.3875100016593933,0.5456967949867249,0.5526548624038696,0.08904109589041095,0.2602739726027397,0.4452054794520548,0.2648401826484018,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,25303,25544,242,0.638399
7333,0.44576752185821533,0.49933505058288574,0.5651354193687439,0.17123287671232876,0.07534246575342465,0.541095890410959,0.2625570776255708,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,34451,34517,67,0.765736
1670,0.46467289328575134,0.5472360849380493,0.48339158296585083,0.2191780821917808,0.2876712328767123,0.2602739726027397,0.2557077625570776,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,9442,9556,115,0.791085
489,0.3851196765899658,0.5640929937362671,0.5058075785636902,0.07534246575342465,0.3698630136986301,0.3150684931506849,0.25342465753424653,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,32629,32763,135,0.838019
1612,0.46868669986724854,0.5402708053588867,0.4914069175720215,0.2328767123287671,0.22602739726027396,0.273972602739726,0.24429223744292236,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,5430,5696,266,0.747214
1955,0.3634505569934845,0.5397550463676453,0.5561977028846741,0.0410958904109589,0.2191780821917808,0.4520547945205479,0.2374429223744292,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,32351,32459,109,0.826325
1653,0.3852211833000183,0.5346575975418091,0.5433564186096191,0.0821917808219178,0.1917808219178082,0.4315068493150685,0.23515981735159816,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,9033,9142,102,0.840443
279,0.40181124210357666,0.5261921882629395,0.5373391509056091,0.1232876712328767,0.15753424657534246,0.410958904109589,0.23059360730593606,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,20593,20887,293,0.859502
1616,0.2745862305164337,0.4668424129486084,0.5924549102783203,0.0,0.0273972602739726,0.6575342465753424,0.228310502283105,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,5696,5851,156,0.820463
1927,0.46028947830200195,0.5231173038482666,0.5066447257995605,0.1917808219178082,0.136986301369863,0.3356164383561644,0.22146118721461186,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,31451,31750,300,0.805702
9560,0.5181540250778198,0.46050652861595154,0.46315690875053406,0.4178082191780822,0.02054794520547945,0.2054794520547945,0.21461187214611868,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,13046,13195,145,0.873095
8414,0.5502409934997559,0.42814233899116516,0.41634801030158997,0.5068493150684932,0.00684931506849315,0.1232876712328767,0.21232876712328771,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,30749,30877,129,0.906881
412,0.4728260040283203,0.547072172164917,0.40613532066345215,0.2465753424657534,0.2808219178082192,0.10273972602739725,0.2100456621004566,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,25597,25896,300,0.804639
9464,0.49563077092170715,0.5112881660461426,0.4605521559715271,0.3493150684931507,0.08904109589041095,0.18493150684931506,0.20776255707762556,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,12365,12664,294,0.816723
7247,0.30322298407554626,0.5147418975830078,0.5610560774803162,0.0136986301369863,0.10273972602739725,0.5,0.20547945205479454,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,26497,26678,182,0.782356
374,0.42199212312698364,0.4520081877708435,0.5449110269546509,0.1506849315068493,0.0136986301369863,0.4383561643835616,0.2009132420091324,vlincs_MS01_MC0001_MCAM00_2024-03-Tc8,MCAM00,6656,6885,210,0.759426
4969,0.4846150577068329,0.520075261592865,0.45364701747894287,0.3082191780821918,0.1232876712328767,0.1643835616438356,0.19863013698630136,vlincs_MS01_MC0001_MCAM04_2024-03-Tc6,MCAM04,44703,45002,244,0.527229
8163,0.30256539583206177,0.5373291969299316,0.5262118577957153,0.00684931506849315,0.2054794520547945,0.3698630136986301,0.19406392694063926,vlincs_MS01_MC0001_MCAM08_2024-03-Tc6,MCAM08,20808,20956,141,0.790921
7220,0.45246970653533936,0.4959718585014343,0.5029860734939575,0.1780821917808219,0.0684931506849315,0.3082191780821918,0.18493150684931506,vlincs_MS01_MC0001_MCAM06_2024-03-Tc8,MCAM06,24657,24954,298,0.799456
1123,0.38214418292045593,0.5331820249557495,0.4776774048805237,0.06164383561643835,0.17123287671232876,0.23972602739726026,0.15753424657534246,vlincs_MS01_MC0001_MCAM03_2024-03-Tc6,MCAM03,24333,24471,131,0.336516
2122,0.41613781452178955,0.46879875659942627,0.2589181065559387,0.14383561643835616,0.0410958904109589,0.02054794520547945,0.0684931506849315,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,38009,38125,117,0.877228
2109,0.36178964376449585,0.4204893112182617,0.43371352553367615,0.03424657534246575,0.0,0.14383561643835616,0.0593607305936073,vlincs_MS01_MC0001_MCAM03_2024-03-Tc8,MCAM03,37709,38008,297,0.718684
